label,text0,text1
86,jason statham homefront facing james franco fast,jason statham homefront facing james franco libertine
86,homefront review complex character battle goofy plot twist win,homefront recapitulation complex character battle goofy plot twist win
86,stallone girl find fitting statham formula homefront,stallone girl find fitting statham formula see homefront
87,greece inflicted hiv half hiv case greece inflicted,greece inflicted hiv one half hiv case greece inflicted
87,greek citizen infecting hiv order receive government,greek receive infecting hiv order citizen government
87,error lead misguided meme greek hiv,greek lead misguided meme error hiv
87,totally unbelievable thing absolutely untrue,unbelievable thing absolutely untrue
87,safe drug open greece,safe prophylactic drug open greece
87,sitel macedonia desperate greek infect hiv social aid,sitel macedon desperate greek infect hiv social aid
87,greek hiv infection claim error,claim hiv infection greek error
87,claiming hiv case deliberate,claiming hiv case deliberate
87,correction greek hiv government benefit,government greek hiv correction benefit
87,claim percent greek hiv case inflicted false,claim percent greek hiv case inflicted false
87,shocking half hiv case greece inflicted benefit,shocking half hiv one half case greece inflicted benefit
87,report claim people deliberately injecting hiv order,report claim people inject deliberately injecting hiv order
87,creditor conclude talk greece december,creditor greece talk conclude december
87,greek economic crisis desperation greek infecting hiv,greek taint economic crisis desperation greek infecting hiv
87,apologizes claiming greek infect hiv,apologizes human immunodeficiency virus claiming greek infect hiv
87,corrects error hiv case falling year,corrects erroneous belief hiv case falling year
87,obscure report year ago ridiculous claim,obscure report year ridiculous claim
87,european financial crisis greek infecting hiv,european infecting crisis greek financial hiv
87,claim inflicted hiv greece error,claim greece hiv inflicted error
87,hea group retracts report hiv greece,hea group retracts report hiv greece
87,greek hiv access benefit,greek hiv get at access benefit
87,desperate unemployed greek inflict hiv receive benefit reuters file,desperate unemployed hellene inflict hiv receive benefit reuters file
87,greek inject hiv claim benefit,benefit inject hiv claim greek
87,release official statement admitting error hiv report,statement error hiv report
87,admits error report claiming greek hiv benefit,claiming error report admits greek hiv benefit
87,report inflicted hiv greece bad editing error spokesperson,report inflicted hiv greece bad editing spokesperson error
87,greek contracting hiv claim benefit,greek contracting human immunodeficiency virus claim benefit
87,correction hiv case study greece featured europe report social,hiv correction case study greece featured europe report social
87,hea group retracts claim inflicted hiv common greece,hea retracts claim inflicted hiv common
87,rectifies error hiv report,error rectifies hiv report
87,greek inject hiv claim benefit,welfare greek inject hiv claim benefit
87,report greek inflict hiv benefit,report greek inflict human immunodeficiency virus hiv benefit
87,limbaugh promotes myth greek hiv welfare,limbaugh human immunodeficiency virus promotes myth greek hiv welfare
87,greek infecting hiv,greek hiv infecting
87,correction hiv case study greece featured europe report,correction hiv case study greece featured europe describe
87,greek deliberately hiv typo prompt inquiry,greek hiv typo prompt
87,hea organization horrible editing error convinces people,hea organization frightful editing error convinces people
87,hiv claim case greece inflicted error admits,hiv exact case greece inflicted error admits
87,false claim greek aid viral,false claim greek aid simulated viral
87,people greece hiv welfare money,hiv greece people welfare money
87,greek hiv report error,greek human immunodeficiency virus report error
87,bee sniffing cancer inflicted hiv greece fat tax leg,bee sniffing cancer inflicted human immunodeficiency virus greece fat tax leg
87,oops wrong greek hiv en masse,oops wrong greek hiv nut en masse
87,people greece hiv social welfare,people greece hiv social welfare
87,report half hiv case greece inflicted,report half hiv case greece inflicted
87,admits erroneous claim half hiv case greece inflicted,admits erroneous claim half hiv ellas case greece inflicted
87,greek infecting hiv admits report error,human immunodeficiency virus greek infecting hiv admits report error
87,disavows greek hiv report,disavows report hiv greek
87,fumble apology greek hiv injection claim,fumble apology hellenic language hiv injection claim
